place_id,data_id,name,rating,review_count,price,type,types,address,phone,website,latitude,longitude,labels,search_neighborhoods
ChIJ-zNjgRXIxokRK3k__2nSky0,0x89c6c815816333fb:0x2d93d269ff3f792b,Sushi by Bou - Fishtown PA @ Izakaya Fishtown,4.6,137.0,$50–100,Japanese restaurant,"Japanese restaurant, Asian restaurant, Fine dining restaurant, Restaurant, Seafood restaurant, Sushi restaurant","1832 Frankford Ave, Philadelphia, PA 19125",(888) 670-5996,https://sushibybou.com/,39.9778161,-75.1314532,Japanese restaurants,Fishtown Philadelphia PA
ChIJB6211qDJxokRMmLAIIoR42c,0x89c6c9a0d6b5ad07:0x67e3118a20c06232,Omakase Fishtown,4.0,22.0,$100+,Japanese restaurant,Japanese restaurant,"Restaurant Level, 1832 Frankford Ave, Philadelphia, PA 19125",(267) 310-3554,,39.9778678,-75.13153129999999,Japanese restaurants,Fishtown Philadelphia PA
ChIJJx54pp_HxokRbt10AdoYXpQ,0x89c6c79fa6781e27:0x945e18da0174dd6e,Zahid’s Halal Kitchen,5.0,21.0,$1–10,Halal restaurant,Halal restaurant,"W Girard Ave, Philadelphia, PA 19122",(267) 235-0706,https://zahidskitchen.com/,39.9715542,-75.15921949999999,halal restaurants,"Fishtown Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA"
ChIJc6NXIVO3xokRea0DDbvzE2c,0x89c6b7532157a373:0x6713f3bb0d03ad79,Fire Fried Hot Chicken,4.7,827.0,$10–20,Chicken shop,"Chicken shop, Chicken wings restaurant, Falafel restaurant, Fried chicken takeaway, Hamburger restaurant, Health food restaurant, Restaurant","2843 W Girard Ave, Philadelphia, PA 19130",(215) 239-9604,https://firefriedhotchicken.com/,39.974719799999995,-75.1833303,halal restaurants,Fishtown Philadelphia PA
ChIJu7XcNyTJxokRb_-amBmHhuw,0x89c6c92437dcb5bb:0xec868719989aff6f,Philly Halal Gyro,4.9,104.0,$1–10,Halal restaurant,"Halal restaurant, Restaurant","Aramingo Avenue &, E York St, Philadelphia, PA 19125",,,39.9755179,-75.12126049999999,halal restaurants,Fishtown Philadelphia PA
ChIJA5k8cmXIxokRGfyDVMu8FAI,0x89c6c865723c9903:0x214bccb5483fc19,Pera Turkish Cuisine,4.6,712.0,$20–60,Turkish restaurant,Turkish restaurant,"944 N 2nd St, Philadelphia, PA 19123",(215) 660-9471,http://www.peraphiladelphia.com/,39.9653367,-75.1406507,halal restaurants,Fishtown Philadelphia PA
ChIJRXp_pp7IxokRlmrIYQw2bBs,0x89c6c89ea67f7a45:0x1b6c360c61c86a96,Marrakesh,4.7,1593.0,$40–50,Moroccan restaurant,"Moroccan restaurant, Bar, Restaurant","517 S Leithgow St, Philadelphia, PA 19147",(215) 925-5929,https://marrakesh-philadelphia.club/,39.9420418,-75.1494721,halal restaurants,"Fishtown Philadelphia PA, South Philadelphia PA"
ChIJpUhF-aWzxokR2OSRZT3zudM,0x89c6b3a5f94548a5:0xd3b9f33d6591e4d8,Turkey Berry,4.5,813.0,$20–30,Restaurant,Restaurant,"1913 Welsh Rd, Philadelphia, PA 19115",(215) 677-2300,https://turkeyberryhalal.com/,40.0820729,-75.037346,halal restaurants,Fishtown Philadelphia PA
ChIJV2sm8-bJxokRmECPtCu3tec,0x89c6c9e6f3266b57:0xe7b5b72bb48f4098,Bon Kif Grill,4.7,605.0,$20–30,Mediterranean restaurant,"Mediterranean restaurant, Breakfast restaurant, Caterer, Falafel restaurant, Family restaurant, Halal restaurant, Health food restaurant, Organic restaurant, Tunisian restaurant","627 South St, Philadelphia, PA 19147",,,39.942284699999995,-75.15323839999999,halal restaurants,"Fishtown Philadelphia PA, Old City Philadelphia PA"
ChIJIc03ccTJxokRhZ2LjtXRuEs,0x89c6c9c47137cd21:0x4bb8d1d58e8b9d85,five guys halal food,5.0,2.0,,Halal restaurant,Halal restaurant,"1138 E Susquehanna Ave, Philadelphia, PA 19125",(571) 778-1094,,39.971682,-75.1249691,halal restaurants,Fishtown Philadelphia PA
ChIJK6JFQrTJxokRxR_MPTO77ZI,0x89c6c9b44245a22b:0x92edbb333dcc1fc5,Oasis Haven,4.5,439.0,$20–30,Yemeni restaurant,"Yemeni restaurant, Restaurant","901 W Girard Ave, Philadelphia, PA 19123",(215) 765-3999,https://www.oasishavenmenu.com/?utm_source=gbp,39.971399999999996,-75.1511257,halal restaurants,Fishtown Philadelphia PA
ChIJhbCAvB_JxokRaYiGgLfyqd0,0x89c6c91fbc80b085:0xdda9f2b780868869,Northwest Halal Food Truck,4.9,72.0,$10–20,Halal restaurant,Halal restaurant,"North 4th Street &, 401 Spring Garden St, Philadelphia, PA 19123",(267) 965-7808,,39.961241199999996,-75.14532539999999,halal restaurants,"Fishtown Philadelphia PA, Old City Philadelphia PA"
ChIJcXaqi1_HxokR90jCqLIK2mY,0x89c6c75f8baa7671:0x66da0ab2a8c248f7,Sunny halal food,4.8,16.0,$1–10,Middle Eastern restaurant,Middle Eastern restaurant,"19122, Pennsylvania, Philadelphia, W Montgomery Ave",,,39.9796937,-75.15552629999999,halal restaurants,Fishtown Philadelphia PA
ChIJSWDSKEHIxokRvRBSgI-GIr0,0x89c6c84128d26049:0xbd22868f805210bd,Sulimay's Restaurant,4.6,783.0,$20–30,Traditional American restaurant,"Traditional American restaurant, Breakfast restaurant","632 E Girard Ave, Philadelphia, PA 19125",(215) 423-1773,,39.971588,-75.125939,gluten free restaurants,Fishtown Philadelphia PA
ChIJjUUKr0HIxokRxACTnoXa3Qk,0x89c6c841af0a458d:0x9ddda859e9300c4,Interstate Drafthouse,4.5,593.0,$10–20,Bar,"Bar, Bar & grill","1235 E Palmer St, Philadelphia, PA 19125",(267) 455-0045,http://www.interstatedrafthouse.com/,39.9718397,-75.1286444,gluten free restaurants,Fishtown Philadelphia PA
ChIJOaE5coXIxokRpQt1kuCvTZs,0x89c6c8857239a139:0x9b4dafe092750ba5,Royal Boucherie,4.5,889.0,$20–80,French restaurant,"French restaurant, Bar, Charcuterie, Cocktail bar, Oyster bar restaurant","52 S 2nd St, Philadelphia, PA 19106",(267) 606-6313,http://www.royalboucherie.com/,39.9487112,-75.14411729999999,restaurants,Old City Philadelphia PA
ChIJyal5TYTIxokRfhJy2WNx4T0,0x89c6c8844d79a9c9:0x3de17163d972127e,Fork,4.5,1224.0,$50–100,Restaurant,"Restaurant, American restaurant, Bar, Brunch restaurant, Cocktail bar, Lunch restaurant, Wine bar","306 Market St, Philadelphia, PA 19106",(215) 625-9425,http://www.forkrestaurant.com/,39.949994,-75.146124,"gluten free restaurants, restaurants",Old City Philadelphia PA
ChIJ3R2-gDbJxokR75OWEgKAkxQ,0x89c6c93680be1ddd:0x14938002129693ef,Piccolina,4.8,90.0,$20–60,Restaurant,Restaurant,"301 Chestnut St, Philadelphia, PA 19106",(267) 761-4120,https://www.piccolinaphl.com/,39.948728599999995,-75.1461085,"Italian restaurants, gluten free restaurants, restaurants",Old City Philadelphia PA
ChIJ2YytEYXIxokRxmFAvm4D_bs,0x89c6c88511ad8cd9:0xbbfd036ebe4061c6,Amada Philadelphia,4.5,2422.0,$30–80,Spanish restaurant,"Spanish restaurant, Bar, Small plates restaurant, Tapas restaurant, Wine bar","217-219 Chestnut St, Philadelphia, PA 19106",(215) 625-2450,https://philadelphia.amadarestaurant.com/?utm_source=Facebook&utm_medium=Social&utm_campaign=1SEO_SM_FBPage,39.948654999999995,-75.144893,restaurants,Old City Philadelphia PA
ChIJVxCRc4XIxokRIQ9K6Vf7w9w,0x89c6c88573911057:0xdcc3fb57e94a0f21,Sassafras,4.7,693.0,$20–30,Restaurant,"Restaurant, Bar","48 S 2nd St, Philadelphia, PA 19106",(215) 925-2317,https://www.sassafrasbar.com/,39.948786999999996,-75.1440824,restaurants,Old City Philadelphia PA
ChIJOSWtVYTIxokRwl_XrRL1xz0,0x89c6c88455ad2539:0x3dc7f512add75fc2,National Mechanics Bar and Restaurant,4.5,1688.0,$20–30,Restaurant,"Restaurant, Bar, Bar & grill","22 S 3rd St, Philadelphia, PA 19106",(215) 701-4883,http://www.nationalmechanics.com/,39.9495544,-75.14601329999999,restaurants,Old City Philadelphia PA
ChIJJ7kYLIbIxokRNEodNL-Ugdo,0x89c6c8862c18b927:0xda8194bf341d4a34,Race Street Cafe,4.5,1003.0,$10–20,Restaurant,Restaurant,"208 Race St, Philadelphia, PA 19106",(215) 627-6181,http://www.racestreetcafe.net/,39.953651,-75.1434501,"gluten free restaurants, restaurants, vegetarian restaurants",Old City Philadelphia PA
ChIJpxWEcYXIxokRZUYTDyQB0mY,0x89c6c885718415a7:0x66d201240f134665,The Plough & the Stars,4.5,1874.0,$20–30,Irish restaurant,"Irish restaurant, DJ service, European restaurant, Irish pub, Live music venue, Pub, Sports bar","123 Chestnut Street Entrance on, N 2nd St, Philadelphia, PA 19106",(215) 733-0300,http://www.ploughstars.com/,39.9486235,-75.1439024,restaurants,Old City Philadelphia PA
ChIJ48EXY4PIxokRk-baJiWsQdU,0x89c6c8836317c1e3:0xd541ac2526dae693,Red Owl Tavern,4.3,1934.0,$20–30,Restaurant,Restaurant,"433 Chestnut St, Philadelphia, PA 19106",(215) 923-2267,https://redowltavern.com/,39.949191,-75.14887449999999,"gluten free restaurants, restaurants",Old City Philadelphia PA
ChIJ960BDoXIxokRJC6zC2ntXgA,0x89c6c8850e01adf7:0x5eed690bb32e24,European Republic,4.5,425.0,$10–20,European restaurant,"European restaurant, Restaurant","213 Chestnut St, Philadelphia, PA 19106",(215) 627-5500,,39.9486111,-75.14472219999999,"restaurants, vegan restaurants, vegetarian restaurants",Old City Philadelphia PA
ChIJBaYlGQLJxokR0ykxPaVBz88,0x89c6c9021925a605:0xcfcf41a53d3129d3,The Monto,4.8,33.0,$20–30,Irish pub,Irish pub,"226 Market St, Philadelphia, PA 19106",,https://themontophilly.com/,39.9497967,-75.1447622,restaurants,Old City Philadelphia PA
ChIJ6dM0coXIxokRzky__HwL7LU,0x89c6c8857234d3e9:0xb5ec0b7cfcbf4cce,Khyber Pass Pub,4.6,1874.0,$20–30,Pub,"Pub, Bar","56 S 2nd St, Philadelphia, PA 19106",(215) 238-5888,http://www.khyberpasspub.com/,39.9486537,-75.14413979999999,restaurants,Old City Philadelphia PA
ChIJu4H5RyzJxokRU6pZMgUg038,0x89c6c92c47f981bb:0x7fd320053259aa53,FRAME OLD CITY,4.4,437.0,$50–100,Restaurant,Restaurant,"222 Market St, Philadelphia, PA 19106",(267) 232-8280,http://www.framephl.com/,39.9498776,-75.1445743,restaurants,Old City Philadelphia PA
ChIJt-KhkIXIxokRrDVlOQKbmJA,0x89c6c88590a1e2b7:0x90989b02396535ac,Revolution House,4.2,1024.0,,American restaurant,"American restaurant, Bar, Brunch restaurant, Cheesesteak restaurant, Cocktail bar, Event venue, Pizza delivery, Pizza restaurant, Pizza Takeout","200 Market St, Philadelphia, PA 19106",(267) 301-8319,https://revolutionhouse.com/?utm_source=google,39.9497317,-75.1439347,restaurants,Old City Philadelphia PA
ChIJ99S-SYTIxokR1BTec-LZPeU,0x89c6c88449bed4f7:0xe53dd9e273de14d4,3J's Cafe,4.4,957.0,$10–20,Brunch restaurant,"Brunch restaurant, Breakfast restaurant, Cafe","317 Market St, Philadelphia, PA 19106",(215) 309-3140,http://www.3jscafephilly.com/,39.9504228,-75.14635559999999,"gluten free restaurants, vegan restaurants, vegetarian restaurants",Old City Philadelphia PA
ChIJ0ccPY57IxokRXIe8dz-wiwk,0x89c6c89e630fc7d1:0x98bb03f77bc875c,Tattooed Mom,4.6,2759.0,$10–20,Vegan restaurant,"Vegan restaurant, Event venue, Restaurant, Bar","530 South St, Philadelphia, PA 19147",(215) 238-9880,http://www.tattooedmomphilly.com/,39.941879899999996,-75.15183429999999,"vegan restaurants, vegetarian restaurants","Old City Philadelphia PA, South Philadelphia PA"
ChIJTSUdy4TIxokRSvsNBsm5SnU,0x89c6c884cb1d254d:0x754ab9c9060dfb4a,FRIEDA,4.6,783.0,$20–30,Cafe,"Cafe, Art studio, Bakery, Breakfast restaurant, Community center, Cookie shop, Cultural center, Modern European restaurant","320 Walnut St, Philadelphia, PA 19106",(215) 600-1291,http://www.friedaforgenerations.com/,39.9471206,-75.1470526,"gluten free restaurants, vegan restaurants, vegetarian restaurants",Old City Philadelphia PA
ChIJDakpzv3JxokRAiXuWydA6OU,0x89c6c9fdce29a90d:0xe5e840275bee2502,Café Couleur Banh mì,4.9,245.0,$10–20,Sandwich shop,"Sandwich shop, Coffee shop","323 Arch St, Philadelphia, PA 19106",(215) 370-7538,https://www.facebook.com/cafecouleurphilly,39.9524015,-75.1461989,"vegan restaurants, vegetarian restaurants",Old City Philadelphia PA
ChIJdzaue4_IxokR_zxAhKdu4dk,0x89c6c88f7bae3677:0xd9e16ea784403cff,La Famiglia Ristorante,4.6,444.0,$50–100,Italian restaurant,Italian restaurant,"8 S Front St, Philadelphia, PA 19106",(215) 922-2803,https://lafamiglia.com/,39.9493909,-75.1423166,Italian restaurants,Old City Philadelphia PA
ChIJsRPbNIXIxokREqsjrq7cP3Q,0x89c6c88534db13b1:0x743fdcaeae23ab12,Positano Coast by Aldo Lamberti,4.4,1875.0,$30–90,Italian restaurant,"Italian restaurant, Bar, Brunch restaurant, European restaurant, Mediterranean restaurant, Raw food restaurant, Restaurant, Seafood restaurant","212 Walnut St 2nd Floor, Philadelphia, PA 19106",(215) 238-0499,https://www.positanocoast.net/,39.9467646,-75.1446126,"Italian restaurants, gluten free restaurants",Old City Philadelphia PA
ChIJy16Re4fIxokRwISzWrWDxC0,0x89c6c8877b915ecb:0x2dc483b55ab384c0,Radicchio Cafe,4.6,617.0,$20–60,Italian restaurant,Italian restaurant,"402 Wood St, Philadelphia, PA 19106",(215) 627-6850,https://www.radicchiocafe.com/,39.9566191,-75.14626799999999,Italian restaurants,Old City Philadelphia PA
ChIJpYHl5ILIxokRtdxYWXsRafs,0x89c6c882e4e581a5:0xfb69117b5958dcb5,LaScala's FIRE - Center City,4.4,1682.0,$20–50,Italian restaurant,"Italian restaurant, American restaurant, Pizza restaurant, Restaurant","615 Chestnut St, Philadelphia, PA 19106",(215) 928-0900,https://www.lascalasfire.com/,39.9495328,-75.1521404,Italian restaurants,Old City Philadelphia PA
ChIJWYx1XY_IxokRdeJwgE_Gc54,0x89c6c88f5d758c59:0x9e73c64f8070e275,Panorama - Wine & Bar,4.5,670.0,$50–100,Italian restaurant,"Italian restaurant, Bar, Cocktail bar, Restaurant, Wine bar, Wine cellar","14 N Front St, Philadelphia, PA 19106",(215) 922-7800,https://www.panoramawinebar.com/,39.950220099999996,-75.142457,Italian restaurants,Old City Philadelphia PA
ChIJy1GBXJ3IxokRUnmWMh3RuQ8,0x89c6c89d5c8151cb:0xfb9d11d32967952,Buca D'oro Ristorante,4.4,436.0,$40–50,Italian restaurant,"Italian restaurant, Bar","711 Locust St, Philadelphia, PA 19106",(215) 928-0556,https://bucadororistorante.com/,39.9469907,-75.1540055,Italian restaurants,Old City Philadelphia PA
ChIJR_sXcZnIxokRI6dOYPg_CfU,0x89c6c8997117fb47:0xf5093ff8604ea723,La Nonna,4.7,317.0,$20–30,Italian restaurant,"Italian restaurant, Family restaurant","214 South St, Philadelphia, PA 19147",(267) 928-3262,http://ristorantelanonna.com/,39.9411821,-75.1461994,"Italian restaurants, gluten free restaurants, restaurants","Old City Philadelphia PA, South Philadelphia PA"
ChIJychkXBrGxokRF54kDJfKeUM,0x89c6c61a5c64c8c9:0x4379ca970c249e17,Palizzi Social Club,4.8,265.0,$50–90,Italian restaurant,"Italian restaurant, Bar, Cocktail bar","1408 S 12th St, Philadelphia, PA 19147",,https://palizzisocial.com/,39.932162399999996,-75.1644409,"Italian restaurants, restaurants","Old City Philadelphia PA, South Philadelphia PA"
ChIJSbgOWADJxokRzSBGLsEtQlA,0x89c6c900580eb849:0x50422dc12e4620cd,Casa Nostra,4.7,63.0,$30–40,Restaurant,Restaurant,"775 S Front St, Philadelphia, PA 19147",(215) 975-0055,http://casanostraphilly.com/,39.9378923,-75.1445057,Italian restaurants,Old City Philadelphia PA
ChIJkxn6Sz7JxokRcVWev1tVtDI,0x89c6c93e4bfa1993:0x32b4555bbf9e5571,Calandrino's Old City Vino,4.9,46.0,$10–20,Wine bar,"Wine bar, Wine store","110 N 2nd St, Philadelphia, PA 19106",(267) 930-7443,https://oldcityvino.com/,39.9523575,-75.14347889999999,Italian restaurants,Old City Philadelphia PA
ChIJlb6HA3PJxokReEbiwbzTJ90,0x89c6c9730387be95:0xdd27d3bcc1e24678,Tu Rinconcito,4.7,314.0,$10–20,Mexican restaurant,Mexican restaurant,"17 N 3rd St, Philadelphia, PA 19106",(445) 223-2733,https://turinconcitophilly.com/,39.9508207,-75.1453145,Mexican restaurants,Old City Philadelphia PA
ChIJ2S_KnDbJxokRv2NVyAMeNTk,0x89c6c9369cca2fd9:0x39351e03c85563bf,Buena Vista Mexican Restaurant & Bar,4.4,81.0,$10–40,Restaurant,Restaurant,"123 Chestnut St, Philadelphia, PA 19106",(445) 223-2049,https://buenavistamex.com/,39.9484534,-75.14374649999999,Mexican restaurants,Old City Philadelphia PA
ChIJm-0rzRzFxokRkOa9RKnfZb0,0x89c6c51ccd2bed9b:0xbd65dfa944bde690,La Catrachita Taqueria,4.7,163.0,$10–20,Mexican restaurant,Mexican restaurant,"209 Chestnut St, Philadelphia, PA 19106",(267) 690-7130,http://www.catrachitafoodtruck.com/,39.9485988,-75.144508,Mexican restaurants,Old City Philadelphia PA
ChIJN7-2s4LIxokRVjQKVQl6VzQ,0x89c6c882b3b6bf37:0x34577a09550a3456,El Fuego,4.3,445.0,$10–20,Mexican restaurant,"Mexican restaurant, American restaurant","723 Walnut St, Philadelphia, PA 19106",(267) 535-1828,http://www.elfuegophilly.com/,39.9481019,-75.1535617,Mexican restaurants,Old City Philadelphia PA
ChIJvSnqDHLJxokRSx_08nJY4uU,0x89c6c9720cea29bd:0xe5e25872f2f41f4b,Tamalex Bar & Grill,4.7,145.0,$20–60,Bar & grill,Bar & grill,"122 Lombard St, Philadelphia, PA 19147",(223) 228-4025,http://www.tamalexbarandgrill.com/,39.941923599999996,-75.1447558,Mexican restaurants,Old City Philadelphia PA
ChIJtdEhn43HxokRKtlRA-Osnn8,0x89c6c78d9f21d1b5:0x7f9eace30351d92a,Tacoteca Mexican Grill,4.8,1025.0,,Mexican restaurant,"Mexican restaurant, Fast food restaurant, Halal restaurant, Restaurant","1829 John F Kennedy Blvd, Philadelphia, PA 19103",(215) 964-9981,https://tacotecamexicangrill.toast.site/,39.954526099999995,-75.1710265,Mexican restaurants,"Old City Philadelphia PA, Rittenhouse Philadelphia PA, University City Philadelphia PA"
ChIJATJw_OfHxokRncxlbsTkCE8,0x89c6c7e7fc703201:0x4f08e4c46e65cc9d,El Caracol Mexican Grill,4.8,253.0,$20–30,Mexican restaurant,"Mexican restaurant, Mexican torta restaurant","469 N 10th St, Philadelphia, PA 19123",(215) 982-1082,https://elcaracolmexicangrillpa.com/,39.9606476,-75.1545656,Mexican restaurants,Old City Philadelphia PA
ChIJyZoMgNXHxokROWNWPSDxgIs,0x89c6c7d5800c9ac9:0x8b80f1203d566339,El Purepecha,4.5,912.0,$20–30,Mexican restaurant,"Mexican restaurant, Restaurant","315 N 12th St, Philadelphia, PA 19107",(215) 765-2369,https://order.toasttab.com/online/el-purepecha-315-north-12th-street,39.9581489,-75.1584024,Mexican restaurants,"Old City Philadelphia PA, Rittenhouse Philadelphia PA"
ChIJUceOdgDHxokRU5xBTGGuGlI,0x89c6c700768ec751:0x521aae614c419c53,La Jefa Café,4.8,228.0,$20–60,Mexican restaurant,Mexican restaurant,"1605 Latimer St, Philadelphia, PA 19103",(215) 475-5500,https://lajefaphilly.com/,39.948321899999996,-75.1680561,Mexican restaurants,"Old City Philadelphia PA, Rittenhouse Philadelphia PA"
ChIJaTO-zRbJxokRNQSq3hGFgpw,0x89c6c916cdbe3369:0x9c828511deaa0435,Mexitalian grill (B.Y.O.B.),4.7,379.0,$10–20,Mexican restaurant,"Mexican restaurant, Italian restaurant, Pasta shop, Taco restaurant","411-413 South St, Philadelphia, PA 19147",(267) 951-2674,https://www.mexitaliangrill.com/,39.941804999999995,-75.14955599999999,Mexican restaurants,Old City Philadelphia PA
ChIJ-9hqwUnHxokRU4rhIH3nX3Y,0x89c6c749c16ad8fb:0x765fe77d20e18a53,Raindrops Indian Restaurant,4.9,245.0,,Indian restaurant,"Indian restaurant, Restaurant","2749 N 47th St, Philadelphia, PA 19131",(215) 449-0040,https://raindropsindianrestaurant.com/,40.001577499999996,-75.2231516,Indian restaurants,"Old City Philadelphia PA, South Philadelphia PA, University City Philadelphia PA"
ChIJixm26MnJxokRgRysYTnAmvM,0x89c6c9c9e8b6198b:0xf39ac03961ac1c81,NIRVANA Indian Kitchen,4.5,181.0,,Indian restaurant,Indian restaurant,"795 S 3rd St, Philadelphia, PA 19147",(215) 606-1888,https://www.nirvanaindiankitchenpa.com/,39.9380056,-75.1481307,Indian restaurants,"Old City Philadelphia PA, South Philadelphia PA"
ChIJb6NEoTvJxokR5NFY9SpANWw,0x89c6c93ba144a36f:0x6c35402af558d1e4,Mei Mei Philadelphia,4.0,966.0,$50–100,Asian restaurant,"Asian restaurant, Asian fusion restaurant, Bar, Lounge bar","33 S 2nd St, Philadelphia, PA 19106",(215) 608-8405,https://meimeiphl.com/,39.9489924,-75.14384179999999,Chinese restaurants,Old City Philadelphia PA
ChIJPcs0JIDIxokRncwJbT6rmiA,0x89c6c8802434cb3d:0x209aab3e6d09cc9d,Ocean City Restaurant,4.2,551.0,$20–30,Chinese restaurant,"Chinese restaurant, Banquet hall, Dim sum restaurant","234 N 9th St, Philadelphia, PA 19107",(215) 829-0688,http://www.oceancityrestaurantphilly.com/,39.956291799999995,-75.154183,Chinese restaurants,Old City Philadelphia PA
ChIJFRlgacLJxokRypsmIjukACQ,0x89c6c9c269601915:0x2400a43b22269bca,Oishii Sushi & Ramen,4.8,490.0,$20–30,Ramen restaurant,"Ramen restaurant, Sushi restaurant","138 Chestnut St, Philadelphia, PA 19106",(215) 923-7800,https://oishiisr.com/,39.9483034,-75.1439515,Japanese restaurants,Old City Philadelphia PA
ChIJW0jPYcHJxokRqY0j-Ef6z6Q,0x89c6c9c161cf485b:0xa4cffa47f8238da9,Tomo Sushi & Ramen,4.6,828.0,$20–30,Sushi restaurant,"Sushi restaurant, Ramen restaurant","228 Arch St, Philadelphia, PA 19106",(267) 519-0209,http://tomosushiandramen.com/,39.9519097,-75.144334,Japanese restaurants,Old City Philadelphia PA
ChIJMTbhvoLIxokRea-9OEWHG_g,0x89c6c882bee13631:0xf81b874538bdaf79,Koto Sushi – Sushi & Hibachi Catering in Philadelphia,4.7,448.0,$20–30,Sushi restaurant,"Sushi restaurant, Asian restaurant, Japanese restaurant, Delivery Restaurant, Takeout Restaurant, Restaurant, Sushi takeaway","719 Sansom St #1Fl, Philadelphia, PA 19106",(267) 239-2250,http://www.kotosushipa.com/,39.9488815,-75.1532819,Japanese restaurants,Old City Philadelphia PA
ChIJU0N_firGxokRlerOKMoCBF8,0x89c6c62a7e7f4353:0x5f0402ca28ceea95,Megumi Japanese Ramen & Sushi Bar,4.5,802.0,$10–20,Japanese restaurant,"Japanese restaurant, Ramen restaurant, Sushi restaurant","915 Race St, Philadelphia, PA 19107",(215) 733-0128,https://www.megumisushi.com/,39.955475799999995,-75.15492689999999,Japanese restaurants,Old City Philadelphia PA
ChIJAxd1qxLHxokRCJn_TRCliuI,0x89c6c712ab751703:0xe28aa5104dff9908,Halal food near me Abdulhalalkitchen,4.6,73.0,$10–20,Halal restaurant,"Halal restaurant, Fast food restaurant","1318 Sansom St, Philadelphia, PA 19102",(267) 317-5731,https://instagram.com/halalkitchenphilly1?igshid=OGQ5ZDc2ODk2ZA==,39.950024899999995,-75.1628637,halal restaurants,"Old City Philadelphia PA, Rittenhouse Philadelphia PA"
ChIJyz-pklnHxokRTVAh1m_QZnI,0x89c6c75992a93fcb:0x7266d06fd621504d,HALAL FOOD TRUCK,5.0,25.0,$1–10,Halal restaurant,Halal restaurant,"201 S 11th St, Philadelphia, PA 19107",,,39.948226399999996,-75.15877739999999,halal restaurants,"Old City Philadelphia PA, Rittenhouse Philadelphia PA"
ChIJE8SLQCbHxokRvyjd-84H95c,0x89c6c726408bc413:0x97f707cefbdd28bf,Naseem Halal food,4.7,22.0,$1–10,Halal restaurant,Halal restaurant,"Philadelphia, PA 19146",,,39.9383082,-75.17183349999999,halal restaurants,"Old City Philadelphia PA, Rittenhouse Philadelphia PA, South Philadelphia PA"
ChIJi-geujvHxokRIUL9aNURrpw,0x89c6c73bba1ee88b:0x9cae11d568fd4221,Halal Gyro,5.0,11.0,$1–10,Halal restaurant,Halal restaurant,"South Broad Street &, Locust St, Philadelphia, PA 19107",(215) 917-3426,,39.9483179,-75.1647438,halal restaurants,"Old City Philadelphia PA, Rittenhouse Philadelphia PA"
ChIJVeEYIYTHxokREPIrxtJgjgU,0x89c6c7842118e155:0x58e60d2c62bf210,Halal By Iman,4.4,20.0,,Halal restaurant,Halal restaurant,"1016 Race St, Philadelphia, PA 19107",(267) 227-4918,https://www.instagram.com/halalbyiman/?hl=en,39.955174299999996,-75.1566294,halal restaurants,Old City Philadelphia PA
ChIJletEQezJxokRqPvjED2x7vY,0x89c6c9ec4144eb95:0xf6eeb13d10e3fba8,Tasty Haven Food Truck,4.8,50.0,$10–20,Halal restaurant,Halal restaurant,"199 Spring Garden St, Philadelphia, PA 19123",(215) 251-0393,http://www.tastyhaven.com/,39.9608288,-75.1412635,halal restaurants,Old City Philadelphia PA
ChIJD6OTfwfJxokRNkKwfuXG34A,0x89c6c9077f93a30f:0x80dfc6e57eb04236,Café Tolia,4.8,499.0,$10–20,Coffee shop,"Coffee shop, Breakfast restaurant, Brunch restaurant, Cafe, Lunch restaurant","26 N 3rd St, Philadelphia, PA 19106",(267) 687-2533,http://www.cafetolia.com/,39.9509946,-75.1458069,gluten free restaurants,Old City Philadelphia PA
ChIJiU9CT6TJxokRu1wWLoF6DZI,0x89c6c9a44f424f89:0x920d7a812e165cbb,Wood Fired Pizza by Oh Brother,4.6,373.0,$10–20,Pizza restaurant,Pizza restaurant,"212 Market St, Philadelphia, PA 19106",(215) 845-5902,http://woodfiredpizzabyohbrother.com/,39.949734299999996,-75.1442337,gluten free restaurants,Old City Philadelphia PA
ChIJAwOi1dvJxokRHd7xBp3nKz8,0x89c6c9dbd5a20303:0x3f2be79d06f1de1d,Oh Brother Philly,4.7,5602.0,$10–20,Cheesesteak restaurant,"Cheesesteak restaurant, American restaurant, Chicken restaurant, Delivery service, Fast food restaurant, Hamburger restaurant","206 Market St, Philadelphia, PA 19106",(215) 515-3255,http://www.ohbrotherphilly.com/,39.9496989,-75.1441608,gluten free restaurants,Old City Philadelphia PA
ChIJ__9rZoXIxokRZXxPHOGFeVE,0x89c6c885666bffff:0x517985e11c4f7c65,Glory Beer Bar & Kitchen,4.7,771.0,$20–30,Brewpub,"Brewpub, American restaurant, Bar","126 Chestnut St, Philadelphia, PA 19106",(267) 687-7878,http://www.gloryphilly.com/,39.9481117,-75.1435458,gluten free restaurants,Old City Philadelphia PA
ChIJ5dhFbafJxokRGMbaHlcNnZw,0x89c6c9a76d45d8e5:0x9c9d0d571edac618,Buk Chon Korean Cuisine,4.6,737.0,$10–20,Korean restaurant,"Korean restaurant, Restaurant","132 Chestnut St, Philadelphia, PA 19106",(215) 925-9998,http://www.bukchonkorean.com/,39.9482812,-75.1437351,gluten free restaurants,Old City Philadelphia PA
